Code,Long code,Experiment code,Compound code,Smiles,Centroid res,Downloaded,Crystalforms upload name,ConformerSites upload name,CanonSites upload name,CrystalformSites upload name,Quatassemblies upload name,Crystalforms short tag,ConformerSites short tag,CanonSites short tag,CrystalformSites short tag,Quatassemblies short tag,Crystalforms alias,ConformerSites alias,CanonSites alias,CrystalformSites alias,Quatassemblies alias,Pose,[Other] upload_4 2025-04-02,[Other] upload_2 2025-02-28,[Other] upload_1 2025-02-12,[Other] fff_i1_design,[Other] New,[Other] P2 Wave 1,[Other] Active site fragment,[Other] upload_6_2025-02-13,[Other] S2 site,[Other] Fragment Screen,[Other] Bogyo covalents,[Other] Covalent,[Other] upload_1 2024-12-06,[Series] Indazole series,[Other] upload_061224,[Other] upload_5 2025-02-03,[Other] upload_3 2024-12-19,[Other] upload_4 2025-01-06,[Other] S3 site,[Other] S4 site,[Other] S5 site,[Other] Sun-roof open,[Other] upload_2 2024-12-12,[Other] S1 site,[Other] S1' site,[Series] Piperidine series,[Other] upload_3 2025-03-06,[Other] Lactam Series,[Other] P3 compound design,Main status,GOOD count,MEDIOCRE count,BAD count
A4994a,A71EV2A-x4994_A_201_v3,A71EV2A-x4994,ASAP-0037765-001,Cn1nc(CC(=O)N2CC(C(N)=O)C2)c2ccccc21,A71EV2A-x0911/A/133/A_v1,False,F5 - A71EV2A_x3178_new_long_dials_041024,1b - A71EV2A-x0911/A/147,1 - A71EV2A-x0911/A/147/1,F5i - A71EV2A-x3175/A/201/1,A1 - monomer,F5 - A71EV2A_x3178_new_long_dials_041024,1b - A0911/A/147,1 - A0911/A/147/1,F5i - A3175/A/201,A1 - monomer,F5 - A71EV2A_x3178_new_long_dials_041024,1b - A0911/A/147,1 - Active Site,F5i - A3175/A/201,A1 - monomer,A4994a,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,,,,
A4998a,A71EV2A-x4998_A_201_v3,A71EV2A-x4998,ASAP-0037779-001,CSc1cscc1CC(=O)N1CC(C(N)=O)C1,A71EV2A-x0911/A/133/A_v1,False,F5 - A71EV2A_x3178_new_long_dials_041024,1b - A71EV2A-x0911/A/147,1 - A71EV2A-x0911/A/147/1,F5i - A71EV2A-x3175/A/201/1,A1 - monomer,F5 - A71EV2A_x3178_new_long_dials_041024,1b - A0911/A/147,1 - A0911/A/147/1,F5i - A3175/A/201,A1 - monomer,F5 - A71EV2A_x3178_new_long_dials_041024,1b - A0911/A/147,1 - Active Site,F5i - A3175/A/201,A1 - monomer,A4998a,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,,,,
A5015a,A71EV2A-x5015_A_201_v3,A71EV2A-x5015,ASAP-0037772-001,C=Cc1cccc(CC(=O)N2CCC[C@H](C(N)=O)C2)n1,A71EV2A-x0911/A/133/A_v1,False,F7 - A712A_x4207_8.1_refmac1_1st_ref,1b - A71EV2A-x0911/A/147,1 - A71EV2A-x0911/A/147/1,F7q - A71EV2A-x4303/A/201/1,A1 - monomer,F7 - A712A_x4207_8.1_refmac1_1st_ref,1b - A0911/A/147,1 - A0911/A/147/1,F7q - A4303/A/201,A1 - monomer,F7 - A712A_x4207_8.1_refmac1_1st_ref,1b - A0911/A/147,1 - Active Site,F7q - A4303/A/201,A1 - monomer,A5015a,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,,,,
A5015b,A71EV2A-x5015_C_201_v3,A71EV2A-x5015,ASAP-0037772-001,C=Cc1cccc(CC(=O)N2CCC[C@H](C(N)=O)C2)n1,A71EV2A-x0911/A/133/A_v1,False,F7 - A712A_x4207_8.1_refmac1_1st_ref,1b - A71EV2A-x0911/A/147,1 - A71EV2A-x0911/A/147/1,F7r - A71EV2A-x4303/C/201/1,A1 - monomer,F7 - A712A_x4207_8.1_refmac1_1st_ref,1b - A0911/A/147,1 - A0911/A/147/1,F7r - A4303/C/201,A1 - monomer,F7 - A712A_x4207_8.1_refmac1_1st_ref,1b - A0911/A/147,1 - Active Site,F7r - A4303/C/201,A1 - monomer,A5015a,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,,,,
A5065a,A71EV2A-x5065_A_201_v3,A71EV2A-x5065,ASAP-0037773-001,CSc1ccccc1CCN1C[C@@H](C(N)=O)CC1=O,A71EV2A-x0911/A/133/A_v1,False,F5 - A71EV2A_x3178_new_long_dials_041024,1b - A71EV2A-x0911/A/147,1 - A71EV2A-x0911/A/147/1,F5i - A71EV2A-x3175/A/201/1,A1 - monomer,F5 - A71EV2A_x3178_new_long_dials_041024,1b - A0911/A/147,1 - A0911/A/147/1,F5i - A3175/A/201,A1 - monomer,F5 - A71EV2A_x3178_new_long_dials_041024,1b - A0911/A/147,1 - Active Site,F5i - A3175/A/201,A1 - monomer,A5065a,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,,,,
A5091a,A71EV2A-x5091_A_201_v3,A71EV2A-x5091,ASAP-0038121-001,Cc1cccc(N(C)C(=O)N2CC[C@H](C(N)=O)C2)c1,A71EV2A-x0911/A/133/A_v1,False,F5 - A71EV2A_x3178_new_long_dials_041024,1b - A71EV2A-x0911/A/147,1 - A71EV2A-x0911/A/147/1,F5i - A71EV2A-x3175/A/201/1,A1 - monomer,F5 - A71EV2A_x3178_new_long_dials_041024,1b - A0911/A/147,1 - A0911/A/147/1,F5i - A3175/A/201,A1 - monomer,F5 - A71EV2A_x3178_new_long_dials_041024,1b - A0911/A/147,1 - Active Site,F5i - A3175/A/201,A1 - monomer,A5091a,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,,,,
A5104a,A71EV2A-x5104_A_201_v3,A71EV2A-x5104,ASAP-0038142-001,CSc1ccccc1CC(=O)N1C[C@H](C)C[C@H](C(N)=O)C1,A71EV2A-x0911/A/133/A_v1,False,F5 - A71EV2A_x3178_new_long_dials_041024,1b - A71EV2A-x0911/A/147,1 - A71EV2A-x0911/A/147/1,F5i - A71EV2A-x3175/A/201/1,A1 - monomer,F5 - A71EV2A_x3178_new_long_dials_041024,1b - A0911/A/147,1 - A0911/A/147/1,F5i - A3175/A/201,A1 - monomer,F5 - A71EV2A_x3178_new_long_dials_041024,1b - A0911/A/147,1 - Active Site,F5i - A3175/A/201,A1 - monomer,A5104a,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,,,,
A5150a,A71EV2A-x5150_A_201_v3,A71EV2A-x5150,ASAP-0038170-001,Cn1cc(NS(=O)(=O)N2CCC[C@H](C(N)=O)C2)cn1,A71EV2A-x0911/A/133/A_v1,False,F1 - A71_2A_open,1b - A71EV2A-x0911/A/147,1 - A71EV2A-x0911/A/147/1,F1a - A71EV2A-x0375/A/201/1,A1 - monomer,F1 - A71_2A_open,1b - A0911/A/147,1 - A0911/A/147/1,F1a - A0375/A/201,A1 - monomer,F1 - A71_2A_open,1b - A0911/A/147,1 - Active Site,F1a - A0375/A/201,A1 - monomer,A5150a,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,,,,
A5177a,A71EV2A-x5177_A_201_v3,A71EV2A-x5177,ASAP-0038214-001,CSc1ccccc1CC(=O)N1C[C@@H](C(N)=O)C[C@H]2C[C@H]21,A71EV2A-x0911/A/133/A_v1,False,F8 - A712A_x4271_2.1_refmac1_1st_ref,1b - A71EV2A-x0911/A/147,1 - A71EV2A-x0911/A/147/1,F8h - A71EV2A-x0884/A/147/1,A1 - monomer,F8 - A712A_x4271_2.1_refmac1_1st_ref,1b - A0911/A/147,1 - A0911/A/147/1,F8h - A0884/A/147,A1 - monomer,F8 - A712A_x4271_2.1_refmac1_1st_ref,1b - A0911/A/147,1 - Active Site,F8h - A0884/A/147,A1 - monomer,A5177a,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,,,,
A5182a,A71EV2A-x5182_A_201_v3,A71EV2A-x5182,ASAP-0038123-001,CSc1ccncc1NS(=O)(=O)N1CCC[C@H](C(N)=O)C1,A71EV2A-x0911/A/133/A_v1,False,F5 - A71EV2A_x3178_new_long_dials_041024,1b - A71EV2A-x0911/A/147,1 - A71EV2A-x0911/A/147/1,F5i - A71EV2A-x3175/A/201/1,A1 - monomer,F5 - A71EV2A_x3178_new_long_dials_041024,1b - A0911/A/147,1 - A0911/A/147/1,F5i - A3175/A/201,A1 - monomer,F5 - A71EV2A_x3178_new_long_dials_041024,1b - A0911/A/147,1 - Active Site,F5i - A3175/A/201,A1 - monomer,A5182a,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,,,,
A5200a,A71EV2A-x5200_A_201_v3,A71EV2A-x5200,ASAP-0038233-001,CSc1ccccc1CC(=O)N1C[C@H](C)C[C@H](C(N)=O)C1,A71EV2A-x0911/A/133/A_v1,False,F8 - A712A_x4271_2.1_refmac1_1st_ref,1b - A71EV2A-x0911/A/147,1 - A71EV2A-x0911/A/147/1,F8h - A71EV2A-x0884/A/147/1,A1 - monomer,F8 - A712A_x4271_2.1_refmac1_1st_ref,1b - A0911/A/147,1 - A0911/A/147/1,F8h - A0884/A/147,A1 - monomer,F8 - A712A_x4271_2.1_refmac1_1st_ref,1b - A0911/A/147,1 - Active Site,F8h - A0884/A/147,A1 - monomer,A5200a,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,,,,
A5212a,A71EV2A-x5212_A_201_v3,A71EV2A-x5212,ASAP-0038480-001,N#Cc1ncncc1CC(=O)N1CCC[C@H](C(N)=O)C1,A71EV2A-x0911/A/133/A_v1,False,F8 - A712A_x4271_2.1_refmac1_1st_ref,1b - A71EV2A-x0911/A/147,1 - A71EV2A-x0911/A/147/1,F8h - A71EV2A-x0884/A/147/1,A1 - monomer,F8 - A712A_x4271_2.1_refmac1_1st_ref,1b - A0911/A/147,1 - A0911/A/147/1,F8h - A0884/A/147,A1 - monomer,F8 - A712A_x4271_2.1_refmac1_1st_ref,1b - A0911/A/147,1 - Active Site,F8h - A0884/A/147,A1 - monomer,A5212a,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,,,,
A5213a,A71EV2A-x5213_A_201_v3,A71EV2A-x5213,ASAP-0038418-001,NC(=O)[C@H]1CCCN(C(=O)Cc2ccnc(Cl)n2)C1,A71EV2A-x0911/A/133/A_v1,False,F7 - A712A_x4207_8.1_refmac1_1st_ref,1b - A71EV2A-x0911/A/147,1 - A71EV2A-x0911/A/147/1,F7q - A71EV2A-x4303/A/201/1,A1 - monomer,F7 - A712A_x4207_8.1_refmac1_1st_ref,1b - A0911/A/147,1 - A0911/A/147/1,F7q - A4303/A/201,A1 - monomer,F7 - A712A_x4207_8.1_refmac1_1st_ref,1b - A0911/A/147,1 - Active Site,F7q - A4303/A/201,A1 - monomer,A5213a,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,,,,
A5213b,A71EV2A-x5213_C_201_v3,A71EV2A-x5213,ASAP-0038418-001,NC(=O)[C@H]1CCCN(C(=O)Cc2ccnc(Cl)n2)C1,A71EV2A-x0911/A/133/A_v1,False,F7 - A712A_x4207_8.1_refmac1_1st_ref,1b - A71EV2A-x0911/A/147,1 - A71EV2A-x0911/A/147/1,F7r - A71EV2A-x4303/C/201/1,A1 - monomer,F7 - A712A_x4207_8.1_refmac1_1st_ref,1b - A0911/A/147,1 - A0911/A/147/1,F7r - A4303/C/201,A1 - monomer,F7 - A712A_x4207_8.1_refmac1_1st_ref,1b - A0911/A/147,1 - Active Site,F7r - A4303/C/201,A1 - monomer,A5213a,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,,,,
A5219a,A71EV2A-x5219_A_201_v3,A71EV2A-x5219,ASAP-0038421-001,C[C@@H]1CCCC[C@H]1OC(=O)N1CCC[C@H](C(N)=O)C1,A71EV2A-x0911/A/133/A_v1,False,F7 - A712A_x4207_8.1_refmac1_1st_ref,1b - A71EV2A-x0911/A/147,1 - A71EV2A-x0911/A/147/1,F7q - A71EV2A-x4303/A/201/1,A1 - monomer,F7 - A712A_x4207_8.1_refmac1_1st_ref,1b - A0911/A/147,1 - A0911/A/147/1,F7q - A4303/A/201,A1 - monomer,F7 - A712A_x4207_8.1_refmac1_1st_ref,1b - A0911/A/147,1 - Active Site,F7q - A4303/A/201,A1 - monomer,A5219a,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,,,,
A5219b,A71EV2A-x5219_C_201_v3,A71EV2A-x5219,ASAP-0038421-001,C[C@@H]1CCCC[C@H]1OC(=O)N1CCC[C@H](C(N)=O)C1,A71EV2A-x0911/A/133/A_v1,False,F7 - A712A_x4207_8.1_refmac1_1st_ref,1b - A71EV2A-x0911/A/147,1 - A71EV2A-x0911/A/147/1,F7r - A71EV2A-x4303/C/201/1,A1 - monomer,F7 - A712A_x4207_8.1_refmac1_1st_ref,1b - A0911/A/147,1 - A0911/A/147/1,F7r - A4303/C/201,A1 - monomer,F7 - A712A_x4207_8.1_refmac1_1st_ref,1b - A0911/A/147,1 - Active Site,F7r - A4303/C/201,A1 - monomer,A5219a,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,,,,
A5221a,A71EV2A-x5221_A_201_v3,A71EV2A-x5221,ASAP-0038516-001,NC(=O)[C@H]1CCCN(C(=O)Cc2cccc3ncsc23)C1,A71EV2A-x0911/A/133/A_v1,False,F8 - A712A_x4271_2.1_refmac1_1st_ref,1b - A71EV2A-x0911/A/147,1 - A71EV2A-x0911/A/147/1,F8h - A71EV2A-x0884/A/147/1,A1 - monomer,F8 - A712A_x4271_2.1_refmac1_1st_ref,1b - A0911/A/147,1 - A0911/A/147/1,F8h - A0884/A/147,A1 - monomer,F8 - A712A_x4271_2.1_refmac1_1st_ref,1b - A0911/A/147,1 - Active Site,F8h - A0884/A/147,A1 - monomer,A5221a,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,,,,
A5222a,A71EV2A-x5222_A_201_v3,A71EV2A-x5222,ASAP-0038414-001,Cc1[nH]c2cc(C#N)ccc2c1CCN1C[C@@H](C(N)=O)CCC1=O,A71EV2A-x0911/A/133/A_v1,False,F8 - A712A_x4271_2.1_refmac1_1st_ref,1b - A71EV2A-x0911/A/147,1 - A71EV2A-x0911/A/147/1,F8h - A71EV2A-x0884/A/147/1,A1 - monomer,F8 - A712A_x4271_2.1_refmac1_1st_ref,1b - A0911/A/147,1 - A0911/A/147/1,F8h - A0884/A/147,A1 - monomer,F8 - A712A_x4271_2.1_refmac1_1st_ref,1b - A0911/A/147,1 - Active Site,F8h - A0884/A/147,A1 - monomer,A5222a,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,,,,
A5231a,A71EV2A-x5231_A_201_v3,A71EV2A-x5231,ASAP-0038434-001,CS[C@@H]1CCCC[C@H]1OC(=O)N1CCC[C@H](C(N)=O)C1,A71EV2A-x0911/A/133/A_v1,False,F5 - A71EV2A_x3178_new_long_dials_041024,1b - A71EV2A-x0911/A/147,1 - A71EV2A-x0911/A/147/1,F5i - A71EV2A-x3175/A/201/1,A1 - monomer,F5 - A71EV2A_x3178_new_long_dials_041024,1b - A0911/A/147,1 - A0911/A/147/1,F5i - A3175/A/201,A1 - monomer,F5 - A71EV2A_x3178_new_long_dials_041024,1b - A0911/A/147,1 - Active Site,F5i - A3175/A/201,A1 - monomer,A5231a,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,,,,
A5249a,A71EV2A-x5249_A_201_v3,A71EV2A-x5249,ASAP-0038437-001,CSc1cccc2c1N(C(=O)N1CCC[C@H](C(N)=O)C1)CCCO2,A71EV2A-x0911/A/133/A_v1,False,F1 - A71_2A_open,1b - A71EV2A-x0911/A/147,1 - A71EV2A-x0911/A/147/1,F1a - A71EV2A-x0375/A/201/1,A1 - monomer,F1 - A71_2A_open,1b - A0911/A/147,1 - A0911/A/147/1,F1a - A0375/A/201,A1 - monomer,F1 - A71_2A_open,1b - A0911/A/147,1 - Active Site,F1a - A0375/A/201,A1 - monomer,A5249a,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,,,,
A5255a,A71EV2A-x5255_A_201_v3,A71EV2A-x5255,ASAP-0038432-001,Cc1ccccc1CC(=O)N1C[C@H]2C[C@@](C(N)=O)(C1)C2,A71EV2A-x0911/A/133/A_v1,False,F8 - A712A_x4271_2.1_refmac1_1st_ref,1b - A71EV2A-x0911/A/147,1 - A71EV2A-x0911/A/147/1,F8h - A71EV2A-x0884/A/147/1,A1 - monomer,F8 - A712A_x4271_2.1_refmac1_1st_ref,1b - A0911/A/147,1 - A0911/A/147/1,F8h - A0884/A/147,A1 - monomer,F8 - A712A_x4271_2.1_refmac1_1st_ref,1b - A0911/A/147,1 - Active Site,F8h - A0884/A/147,A1 - monomer,A5255a,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,,,,
A5258a,A71EV2A-x5258_A_201_v3,A71EV2A-x5258,ASAP-0038455-001,Cn1ccnc1[C@@H](c1ccccc1)N1C[C@@H](C(N)=O)CC1=O,A71EV2A-x0911/A/133/A_v1,False,F8 - A712A_x4271_2.1_refmac1_1st_ref,1b - A71EV2A-x0911/A/147,1 - A71EV2A-x0911/A/147/1,F8h - A71EV2A-x0884/A/147/1,A1 - monomer,F8 - A712A_x4271_2.1_refmac1_1st_ref,1b - A0911/A/147,1 - A0911/A/147/1,F8h - A0884/A/147,A1 - monomer,F8 - A712A_x4271_2.1_refmac1_1st_ref,1b - A0911/A/147,1 - Active Site,F8h - A0884/A/147,A1 - monomer,A5258a,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,,,,
A5262a,A71EV2A-x5262_A_201_v3,A71EV2A-x5262,ASAP-0038424-001,CSc1ccccc1CC(=O)N1C[C@H]2C[C@]1(CC(N)=O)C2,A71EV2A-x0911/A/133/A_v1,False,F7 - A712A_x4207_8.1_refmac1_1st_ref,1b - A71EV2A-x0911/A/147,1 - A71EV2A-x0911/A/147/1,F7q - A71EV2A-x4303/A/201/1,A1 - monomer,F7 - A712A_x4207_8.1_refmac1_1st_ref,1b - A0911/A/147,1 - A0911/A/147/1,F7q - A4303/A/201,A1 - monomer,F7 - A712A_x4207_8.1_refmac1_1st_ref,1b - A0911/A/147,1 - Active Site,F7q - A4303/A/201,A1 - monomer,A5262a,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,,,,
A5262b,A71EV2A-x5262_C_201_v3,A71EV2A-x5262,ASAP-0038424-001,CSc1ccccc1CC(=O)N1C[C@H]2C[C@]1(CC(N)=O)C2,A71EV2A-x0911/A/133/A_v1,False,F7 - A712A_x4207_8.1_refmac1_1st_ref,1b - A71EV2A-x0911/A/147,1 - A71EV2A-x0911/A/147/1,F7r - A71EV2A-x4303/C/201/1,A1 - monomer,F7 - A712A_x4207_8.1_refmac1_1st_ref,1b - A0911/A/147,1 - A0911/A/147/1,F7r - A4303/C/201,A1 - monomer,F7 - A712A_x4207_8.1_refmac1_1st_ref,1b - A0911/A/147,1 - Active Site,F7r - A4303/C/201,A1 - monomer,A5262a,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,,,,
A5268a,A71EV2A-x5268_A_201_v3,A71EV2A-x5268,ASAP-0038141-001,CSc1ccccc1CC(=O)N1C[C@H](C)C[C@H](C(N)=O)C1,A71EV2A-x0911/A/133/A_v1,False,F8 - A712A_x4271_2.1_refmac1_1st_ref,1b - A71EV2A-x0911/A/147,1 - A71EV2A-x0911/A/147/1,F8h - A71EV2A-x0884/A/147/1,A1 - monomer,F8 - A712A_x4271_2.1_refmac1_1st_ref,1b - A0911/A/147,1 - A0911/A/147/1,F8h - A0884/A/147,A1 - monomer,F8 - A712A_x4271_2.1_refmac1_1st_ref,1b - A0911/A/147,1 - Active Site,F8h - A0884/A/147,A1 - monomer,A5268a,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,,,,
